Transaction_ID,Transaction_Date,Transaction_Hour,Customer_ID,Merchant_ID,Merchant_Name,Merchant_Category,City,Payment_Method,Bank_Name,Device_Type,Amount,Transaction_Status,Failure_Reason,Gateway_Response_Time_ms,Refund_Flag,Chargeback_Flag,Revenue_Fee,Settlement_Days,Is_High_Value,Risk_Score
TXN0007323,2025-04-25,13,CUST10416,MER040092,EduPrime,Education,Mumbai,UPI,ICICI Bank,Android,4374.29,Success,,1129,0,0,10.94,1.0,0,35
TXN0007324,2026-01-07,15,CUST11900,MER070056,GameHive,Gaming,Delhi,UPI,Bank of Baroda,Mobile Web,388.65,Success,,862,0,0,0.97,2.0,0,63
TXN0007325,2025-04-04,14,CUST37305,MER090070,RechargePro,Utilities,Kolkata,UPI,IndusInd Bank,Web,163.29,Success,,499,0,0,0.41,2.0,0,59
TXN0007326,2025-01-13,17,CUST24162,MER010004,FoodKart,Food & Delivery,Bengaluru,UPI,Axis Bank,iOS,1159.63,Success,,914,0,0,2.9,1.0,0,38
TXN0007327,2025-04-11,18,CUST10500,MER040137,LearnLoop,Education,Kochi,UPI,Canara Bank,Android,3414.91,Success,,933,0,0,8.54,3.0,0,15
TXN0007328,2025-10-20,12,CUST23060,MER080017,ValueMart,Retail,Bengaluru,UPI,IDFC First Bank,Android,1987.91,Failed,Bank Server Timeout,1447,0,0,0.0,,0,41
TXN0007329,2025-05-28,4,CUST27656,MER100078,CreditHub,Financial Services,Pune,Debit Card,IndusInd Bank,iOS,3357.09,Success,,1107,0,0,33.57,1.0,0,23
TXN0007330,2025-04-01,2,CUST39237,MER010080,DailyDine,Food & Delivery,Bengaluru,UPI,SBI,Android,637.81,Success,,889,0,0,1.59,1.0,0,32
TXN0007331,2025-09-21,22,CUST17785,MER090002,RechargePro,Utilities,Delhi,Debit Card,IDFC First Bank,Android,719.21,Success,,836,0,0,7.19,2.0,0,26
TXN0007332,2025-02-22,14,CUST11874,MER090028,PowerPay,Utilities,Delhi,Debit Card,HDFC Bank,Mobile Web,457.48,Success,,1118,0,0,4.57,1.0,0,22
TXN0007333,2026-01-18,12,CUST28670,MER020004,CartBee,E-commerce,Hyderabad,Credit Card,IndusInd Bank,Android,1177.45,Success,,955,0,0,21.19,1.0,0,53
TXN0007334,2025-08-09,1,CUST27108,MER010051,Snackzy,Food & Delivery,Bengaluru,UPI,HDFC Bank,Android,837.88,Success,,459,0,0,2.09,2.0,0,42
TXN0007335,2025-06-06,3,CUST33185,MER040023,SkillBridge,Education,Hyderabad,UPI,Canara Bank,Web,5858.84,Success,,727,1,0,14.65,2.0,0,46
TXN0007336,2025-05-09,13,CUST10254,MER020128,CartBee,E-commerce,Mumbai,Debit Card,Canara Bank,iOS,1852.29,Success,,675,0,0,18.52,1.0,0,27
TXN0007337,2025-05-25,1,CUST36330,MER010025,Snackzy,Food & Delivery,Ahmedabad,Debit Card,Axis Bank,Web,434.69,Success,,1278,0,0,4.35,1.0,0,56
TXN0007338,2026-04-02,14,CUST16221,MER070106,PlayRush,Gaming,Jaipur,UPI,ICICI Bank,Mobile Web,504.31,Failed,Network Error,3418,0,0,0.0,,0,33
TXN0007339,2025-05-08,21,CUST20574,MER030060,HotelHut,Travel,Mumbai,Wallet,IDFC First Bank,Mobile Web,1828.1,Success,,940,0,0,25.59,2.0,0,29
TXN0007340,2025-03-13,5,CUST19845,MER060016,CRMFlow,SaaS,Bengaluru,Debit Card,IndusInd Bank,Web,2566.58,Success,,509,0,0,25.67,1.0,0,63
TXN0007341,2026-03-12,7,CUST13740,MER020014,MegaMart,E-commerce,Mumbai,UPI,IDFC First Bank,iOS,1682.63,Success,,912,0,0,4.21,1.0,0,32
TXN0007342,2025-03-03,0,CUST24603,MER010065,Snackzy,Food & Delivery,Bengaluru,UPI,SBI,Android,760.28,Success,,789,0,0,1.9,1.0,0,20
TXN0007343,2026-04-19,2,CUST19844,MER080025,StyleStreet,Retail,Chennai,Net Banking,Yes Bank,Web,266.82,Success,,794,0,0,3.2,1.0,0,25
TXN0007344,2025-08-30,23,CUST29070,MER090082,PayBills,Utilities,Hyderabad,Credit Card,Axis Bank,iOS,1406.84,Failed,Insufficient Funds,2669,0,0,0.0,,0,35
TXN0007345,2025-03-12,14,CUST10796,MER010030,UrbanMeals,Food & Delivery,Delhi,UPI,ICICI Bank,Web,802.58,Success,,215,0,0,2.01,3.0,0,28
TXN0007346,2025-12-16,12,CUST37575,MER010142,UrbanMeals,Food & Delivery,Delhi,UPI,Yes Bank,Mobile Web,661.71,Success,,466,0,0,1.65,3.0,0,34
TXN0007347,2026-01-27,23,CUST17910,MER020024,MegaMart,E-commerce,Mumbai,Net Banking,Yes Bank,Web,806.04,Failed,Payment Gateway Timeout,4335,0,0,0.0,,0,49
TXN0007348,2025-11-27,1,CUST24726,MER100049,CreditHub,Financial Services,Ahmedabad,UPI,HDFC Bank,Web,2008.96,Success,,1150,0,0,5.02,2.0,0,27
TXN0007349,2025-08-18,18,CUST28768,MER020033,MegaMart,E-commerce,Delhi,Wallet,ICICI Bank,Android,459.26,Success,,725,0,0,6.43,3.0,0,24
TXN0007350,2025-08-26,8,CUST39243,MER010086,DailyDine,Food & Delivery,Hyderabad,Debit Card,SBI,Android,753.06,Success,,1032,0,0,7.53,2.0,0,32
TXN0007351,2025-06-07,8,CUST10503,MER040109,SkillBridge,Education,Bengaluru,UPI,Canara Bank,Mobile Web,4305.65,Success,,616,0,0,10.76,2.0,0,36
TXN0007352,2026-01-27,1,CUST26486,MER090078,PayBills,Utilities,Delhi,Debit Card,SBI,iOS,296.2,Success,,1012,0,0,2.96,3.0,0,56
TXN0007353,2025-10-11,21,CUST34295,MER050015,ClinicKart,Healthcare,Bengaluru,UPI,IDFC First Bank,Android,7384.81,Success,,1152,0,0,18.46,2.0,0,31
TXN0007354,2025-11-26,9,CUST23903,MER020027,MegaMart,E-commerce,Hyderabad,UPI,Yes Bank,iOS,193.53,Success,,1114,0,0,0.48,1.0,0,57
TXN0007355,2025-09-06,1,CUST17020,MER050098,HealthHub,Healthcare,Mumbai,Debit Card,Kotak Mahindra Bank,iOS,1644.08,Success,,849,0,0,16.44,1.0,0,40
TXN0007356,2025-11-12,5,CUST30208,MER030023,RideGo,Travel,Chennai,UPI,Yes Bank,Mobile Web,2327.87,Success,,1194,0,0,5.82,1.0,0,34
TXN0007357,2025-10-27,14,CUST27438,MER020015,CartBee,E-commerce,Kolkata,UPI,Axis Bank,iOS,1763.01,Success,,753,0,0,4.41,1.0,0,43
TXN0007358,2025-08-12,3,CUST23913,MER040060,LearnLoop,Education,Delhi,UPI,ICICI Bank,Web,2107.29,Success,,1043,0,0,5.27,2.0,0,33
TXN0007359,2025-09-21,4,CUST37859,MER010008,DailyDine,Food & Delivery,Kochi,Credit Card,HDFC Bank,iOS,908.7,Success,,760,0,0,16.36,3.0,0,39
TXN0007360,2025-07-26,5,CUST10159,MER010135,QuickBite,Food & Delivery,Pune,Credit Card,Axis Bank,Android,715.22,Success,,1078,0,0,12.87,1.0,0,30
TXN0007361,2025-05-09,13,CUST11774,MER080009,ValueMart,Retail,Bengaluru,UPI,Axis Bank,Android,1663.66,Success,,659,0,0,4.16,2.0,0,56
TXN0007362,2026-01-05,20,CUST16336,MER090144,PayBills,Utilities,Mumbai,Debit Card,Bank of Baroda,Android,254.85,Success,,704,0,0,2.55,1.0,0,28
TXN0007363,2025-06-09,7,CUST25486,MER080086,ValueMart,Retail,Kolkata,Debit Card,HDFC Bank,Android,2274.88,Success,,658,0,0,22.75,1.0,0,67
TXN0007364,2025-05-13,14,CUST14183,MER020116,ClickZone,E-commerce,Chennai,Wallet,IndusInd Bank,Web,440.25,Success,,1212,0,0,6.16,2.0,0,49
TXN0007365,2025-03-07,15,CUST12185,MER080093,DailyStore,Retail,Jaipur,UPI,SBI,Android,4756.71,Success,,1011,0,0,11.89,1.0,0,67
TXN0007366,2026-05-28,0,CUST24874,MER010073,UrbanMeals,Food & Delivery,Chennai,UPI,Kotak Mahindra Bank,Web,626.87,Success,,1478,0,0,1.57,3.0,0,13
TXN0007367,2025-01-19,12,CUST24778,MER060009,CRMFlow,SaaS,Kochi,Net Banking,SBI,Android,2655.82,Success,,988,0,0,31.87,1.0,0,47
TXN0007368,2026-03-29,1,CUST33731,MER090037,RechargePro,Utilities,Bengaluru,UPI,Yes Bank,Android,567.35,Success,,1312,0,0,1.42,3.0,0,19
TXN0007369,2025-02-27,11,CUST22464,MER020072,CartBee,E-commerce,Bengaluru,Debit Card,Kotak Mahindra Bank,Android,1825.73,Success,,736,0,0,18.26,1.0,0,45
TXN0007370,2025-01-23,3,CUST34342,MER060122,CloudDesk,SaaS,Chennai,UPI,Canara Bank,Android,1945.7,Success,,645,0,0,4.86,2.0,0,62
TXN0007371,2026-02-12,15,CUST20501,MER030009,TripNest,Travel,Bengaluru,Credit Card,HDFC Bank,iOS,5057.39,Success,,1058,0,0,91.03,2.0,0,41
TXN0007372,2025-09-02,5,CUST32489,MER010109,UrbanMeals,Food & Delivery,Chennai,Net Banking,Yes Bank,Android,669.33,Success,,628,0,0,8.03,1.0,0,30
TXN0007373,2025-01-09,7,CUST23059,MER030060,VoyagePro,Travel,Hyderabad,Wallet,Kotak Mahindra Bank,Web,2987.63,Success,,867,0,0,41.83,1.0,0,36
TXN0007374,2026-02-16,0,CUST25002,MER050082,MediPlus,Healthcare,Kochi,Debit Card,HDFC Bank,Mobile Web,741.86,Success,,581,0,0,7.42,2.0,0,48
TXN0007375,2025-03-26,9,CUST21666,MER020055,Trendora,E-commerce,Mumbai,UPI,Yes Bank,iOS,1921.18,Failed,Network Error,1491,0,0,0.0,,0,71
TXN0007376,2025-01-31,4,CUST37396,MER020069,ClickZone,E-commerce,Mumbai,Credit Card,IDFC First Bank,Android,3359.47,Success,,730,0,0,60.47,1.0,0,41
TXN0007377,2025-08-24,18,CUST38715,MER070092,XPZone,Gaming,Chennai,UPI,IndusInd Bank,Android,458.39,Success,,500,0,0,1.15,2.0,0,24
TXN0007378,2025-03-17,15,CUST15178,MER010027,UrbanMeals,Food & Delivery,Ahmedabad,UPI,Canara Bank,Web,618.13,Success,,402,0,0,1.55,2.0,0,49
TXN0007379,2025-08-31,4,CUST26005,MER030067,RideGo,Travel,Kochi,UPI,IDFC First Bank,Android,2586.94,Success,,748,0,0,6.47,1.0,0,9
TXN0007380,2025-06-03,2,CUST11128,MER040050,CourseKart,Education,Mumbai,UPI,Canara Bank,Web,3143.53,Failed,Payment Gateway Timeout,4180,0,0,0.0,,0,17
TXN0007381,2025-07-13,4,CUST12502,MER020025,MegaMart,E-commerce,Bengaluru,Debit Card,Bank of Baroda,Android,1355.67,Success,,872,0,0,13.56,1.0,0,36
TXN0007382,2025-01-30,23,CUST23788,MER080051,StyleStreet,Retail,Bengaluru,UPI,Kotak Mahindra Bank,Android,2140.58,Success,,521,0,0,5.35,1.0,0,16
TXN0007383,2025-03-16,3,CUST28854,MER080089,ValueMart,Retail,Mumbai,UPI,Yes Bank,iOS,972.97,Failed,Bank Server Timeout,1769,0,0,0.0,,0,44
TXN0007384,2025-02-09,13,CUST29989,MER010002,DailyDine,Food & Delivery,Mumbai,UPI,Canara Bank,Android,945.7,Failed,UPI Limit Exceeded,4170,0,0,0.0,,0,24
TXN0007385,2025-01-22,13,CUST14527,MER030057,VoyagePro,Travel,Mumbai,UPI,Kotak Mahindra Bank,iOS,2947.74,Success,,759,0,0,7.37,1.0,0,57
TXN0007386,2026-03-16,12,CUST17039,MER020069,CartBee,E-commerce,Hyderabad,UPI,ICICI Bank,iOS,3690.41,Success,,1070,0,0,9.23,1.0,0,28
TXN0007387,2025-01-04,20,CUST24455,MER020053,CartBee,E-commerce,Delhi,UPI,SBI,Web,2383.02,Failed,Customer Cancelled,892,0,0,0.0,,0,3
TXN0007388,2025-10-24,3,CUST26439,MER060034,BillStack,SaaS,Pune,UPI,IDFC First Bank,Android,4298.32,Failed,Network Error,2279,0,0,0.0,,0,62
TXN0007389,2025-02-15,15,CUST35144,MER040039,CourseKart,Education,Hyderabad,Credit Card,IndusInd Bank,iOS,855.29,Success,,1113,0,0,15.4,1.0,0,43
TXN0007390,2025-04-01,1,CUST36028,MER020057,ShopSphere,E-commerce,Chennai,UPI,Bank of Baroda,Android,929.88,Success,,793,0,0,2.32,2.0,0,61
TXN0007391,2025-07-02,4,CUST21775,MER020149,CartBee,E-commerce,Hyderabad,UPI,IDFC First Bank,Android,947.87,Success,,1005,0,0,2.37,2.0,0,24
TXN0007392,2026-05-19,8,CUST12737,MER100105,CreditHub,Financial Services,Mumbai,Credit Card,Canara Bank,Android,2509.86,Success,,1039,0,0,45.18,1.0,0,26
TXN0007393,2026-01-27,22,CUST15451,MER040109,SkillBridge,Education,Hyderabad,Credit Card,SBI,iOS,2175.96,Failed,Insufficient Funds,1788,0,0,0.0,,0,25
TXN0007394,2025-08-13,18,CUST14265,MER050120,ClinicKart,Healthcare,Bengaluru,UPI,Kotak Mahindra Bank,iOS,2400.35,Failed,UPI Limit Exceeded,1929,0,0,0.0,,0,38
TXN0007395,2025-11-19,8,CUST21177,MER030050,TripNest,Travel,Kochi,Credit Card,HDFC Bank,Android,1106.46,Success,,858,0,0,19.92,1.0,0,29
TXN0007396,2025-09-23,19,CUST30426,MER100104,WealthKart,Financial Services,Mumbai,Debit Card,Axis Bank,Android,1032.11,Success,,1341,0,0,10.32,1.0,0,56
TXN0007397,2025-01-18,18,CUST23543,MER060123,BillStack,SaaS,Mumbai,Credit Card,IndusInd Bank,Web,1910.77,Success,,932,0,0,34.39,2.0,0,14
TXN0007398,2025-12-03,13,CUST13793,MER010148,UrbanMeals,Food & Delivery,Hyderabad,Credit Card,Canara Bank,iOS,442.95,Success,,1085,0,0,7.97,1.0,0,29
TXN0007399,2025-12-27,16,CUST38899,MER020111,ClickZone,E-commerce,Chennai,UPI,Kotak Mahindra Bank,Android,922.56,Success,,225,0,0,2.31,1.0,0,31
TXN0007400,2025-09-19,18,CUST37039,MER040112,LearnLoop,Education,Mumbai,Wallet,Bank of Baroda,iOS,3932.43,Success,,1111,0,0,55.05,2.0,0,44
TXN0007401,2025-07-31,4,CUST38105,MER030101,VoyagePro,Travel,Pune,Debit Card,HDFC Bank,Android,1941.98,Success,,427,0,0,19.42,1.0,0,57
TXN0007402,2026-05-02,20,CUST36066,MER030034,TripNest,Travel,Pune,Wallet,SBI,Android,4209.82,Success,,528,0,0,58.94,1.0,0,45
TXN0007403,2026-03-23,15,CUST26043,MER050069,CarePoint,Healthcare,Pune,Debit Card,ICICI Bank,Web,4332.07,Success,,742,0,0,43.32,1.0,0,72
TXN0007404,2026-03-17,0,CUST34886,MER050046,CarePoint,Healthcare,Kolkata,Debit Card,IDFC First Bank,iOS,185.55,Failed,Insufficient Funds,2694,0,0,0.0,,0,54
TXN0007405,2025-02-20,19,CUST21910,MER010037,FoodKart,Food & Delivery,Pune,Credit Card,HDFC Bank,Android,909.96,Success,,1314,0,0,16.38,1.0,0,35
TXN0007406,2026-03-06,4,CUST28557,MER100136,FinServe,Financial Services,Bengaluru,Net Banking,Axis Bank,iOS,2501.06,Success,,601,0,0,30.01,2.0,0,52
TXN0007407,2025-06-04,14,CUST13906,MER080108,StyleStreet,Retail,Jaipur,UPI,IDFC First Bank,Android,95.05,Success,,1100,0,0,0.24,1.0,0,46
TXN0007408,2025-12-26,11,CUST22160,MER080056,StyleStreet,Retail,Kolkata,UPI,Kotak Mahindra Bank,Web,425.71,Success,,965,0,0,1.06,1.0,0,29
TXN0007409,2025-07-13,15,CUST23605,MER050125,ClinicKart,Healthcare,Bengaluru,Wallet,Bank of Baroda,Android,3604.33,Success,,486,0,0,50.46,3.0,0,54
TXN0007410,2025-10-24,5,CUST35098,MER010072,DailyDine,Food & Delivery,Delhi,Debit Card,Canara Bank,Android,341.73,Success,,781,0,0,3.42,1.0,0,74
TXN0007411,2025-02-23,8,CUST28118,MER040014,LearnLoop,Education,Ahmedabad,UPI,Kotak Mahindra Bank,Android,6479.96,Success,,1031,0,0,16.2,2.0,0,39
TXN0007412,2025-02-18,15,CUST21434,MER020110,Trendora,E-commerce,Bengaluru,UPI,Axis Bank,Mobile Web,2471.22,Failed,UPI Limit Exceeded,1681,0,0,0.0,,0,44
TXN0007413,2025-03-11,3,CUST20805,MER070115,GameHive,Gaming,Bengaluru,UPI,ICICI Bank,Android,565.59,Failed,Bank Server Timeout,3214,0,0,0.0,,0,24
TXN0007414,2026-02-21,9,CUST24448,MER060039,WorkNest,SaaS,Delhi,UPI,IDFC First Bank,iOS,2179.13,Success,,948,0,0,5.45,1.0,0,41
TXN0007415,2026-03-07,14,CUST28187,MER070049,XPZone,Gaming,Hyderabad,UPI,Kotak Mahindra Bank,Android,372.79,Failed,Bank Server Timeout,2457,0,0,0.0,,0,54
TXN0007416,2025-03-31,12,CUST29445,MER060028,WorkNest,SaaS,Jaipur,UPI,Yes Bank,Android,2057.89,Success,,857,0,0,5.14,1.0,0,35
TXN0007417,2025-02-06,8,CUST10561,MER080016,UrbanBazaar,Retail,Hyderabad,Net Banking,Bank of Baroda,Web,697.38,Success,,1300,0,0,8.37,2.0,0,52
TXN0007418,2026-05-20,22,CUST26980,MER050007,HealthHub,Healthcare,Bengaluru,Credit Card,Yes Bank,Android,2364.21,Success,,1232,0,0,42.56,1.0,0,40
TXN0007419,2025-09-08,16,CUST20547,MER020057,CartBee,E-commerce,Hyderabad,Net Banking,SBI,iOS,3081.87,Success,,346,0,0,36.98,1.0,0,40
TXN0007420,2025-03-10,20,CUST36263,MER030045,RideGo,Travel,Pune,UPI,IndusInd Bank,Android,3477.81,Success,,919,0,0,8.69,1.0,0,34
TXN0007421,2025-08-23,16,CUST20999,MER030150,FlyQuick,Travel,Mumbai,UPI,Kotak Mahindra Bank,iOS,1585.8,Success,,1264,1,0,3.96,1.0,0,44
TXN0007422,2026-04-06,6,CUST13392,MER040092,SkillBridge,Education,Hyderabad,UPI,ICICI Bank,Web,6044.66,Success,,748,0,0,15.11,1.0,0,7
TXN0007423,2025-02-07,0,CUST16856,MER080089,StyleStreet,Retail,Hyderabad,Wallet,Yes Bank,iOS,318.95,Success,,804,0,0,4.47,1.0,0,46
TXN0007424,2025-03-25,7,CUST23860,MER020074,ShopSphere,E-commerce,Chennai,Net Banking,IndusInd Bank,Android,502.66,Success,,688,1,0,6.03,2.0,0,52
TXN0007425,2026-03-06,8,CUST26293,MER100120,FinServe,Financial Services,Bengaluru,UPI,Canara Bank,Android,1108.48,Success,,726,0,0,2.77,1.0,0,28
TXN0007426,2025-08-15,23,CUST36915,MER020064,CartBee,E-commerce,Delhi,Debit Card,IndusInd Bank,iOS,685.43,Success,,1077,0,0,6.85,1.0,0,43
TXN0007427,2025-09-06,16,CUST30476,MER030008,FlyQuick,Travel,Bengaluru,UPI,Axis Bank,Mobile Web,2782.77,Success,,657,0,0,6.96,2.0,0,11
TXN0007428,2025-09-09,2,CUST27223,MER090046,PayBills,Utilities,Mumbai,Net Banking,Canara Bank,Web,743.29,Success,,1067,0,0,8.92,2.0,0,32
TXN0007429,2026-02-26,16,CUST12280,MER020037,ClickZone,E-commerce,Jaipur,Debit Card,HDFC Bank,Android,990.69,Success,,565,0,0,9.91,2.0,0,31
TXN0007430,2026-04-16,2,CUST24576,MER090106,RechargePro,Utilities,Pune,Wallet,Kotak Mahindra Bank,Android,922.08,Success,,1354,0,0,12.91,2.0,0,39
TXN0007431,2025-09-27,17,CUST37739,MER030145,TripNest,Travel,Hyderabad,Debit Card,IndusInd Bank,Android,1262.96,Success,,620,0,0,12.63,1.0,0,28
TXN0007432,2026-04-24,12,CUST36125,MER040090,SkillBridge,Education,Mumbai,UPI,HDFC Bank,Android,1905.97,Success,,734,0,0,4.76,1.0,0,52
TXN0007433,2026-05-11,11,CUST28716,MER080120,UrbanBazaar,Retail,Pune,UPI,IDFC First Bank,Mobile Web,3020.38,Success,,1015,0,0,7.55,1.0,0,27
TXN0007434,2025-10-04,7,CUST19942,MER010001,UrbanMeals,Food & Delivery,Kolkata,UPI,SBI,Mobile Web,226.18,Success,,1006,0,0,0.57,1.0,0,48
TXN0007435,2025-03-16,7,CUST10773,MER010095,Snackzy,Food & Delivery,Delhi,Credit Card,Kotak Mahindra Bank,Android,921.86,Success,,752,0,0,16.59,2.0,0,10
TXN0007436,2025-05-21,8,CUST22020,MER060105,BillStack,SaaS,Kochi,UPI,Axis Bank,Web,552.7,Success,,455,0,0,1.38,1.0,0,40
TXN0007437,2025-09-02,13,CUST32777,MER080027,UrbanBazaar,Retail,Jaipur,UPI,Canara Bank,Android,992.01,Success,,952,0,0,2.48,2.0,0,29
TXN0007438,2026-02-21,20,CUST24274,MER100122,CreditHub,Financial Services,Kochi,UPI,Canara Bank,iOS,3995.39,Failed,Bank Server Timeout,2810,0,0,0.0,,0,38
TXN0007439,2025-12-27,12,CUST31887,MER040044,EduPrime,Education,Hyderabad,Credit Card,Bank of Baroda,Mobile Web,1436.27,Success,,812,0,0,25.85,2.0,0,26
TXN0007440,2025-07-28,16,CUST35703,MER090005,UtilityDesk,Utilities,Mumbai,Net Banking,Yes Bank,iOS,1202.26,Success,,925,0,0,14.43,1.0,0,42
TXN0007441,2026-02-22,14,CUST27716,MER010042,QuickBite,Food & Delivery,Pune,UPI,IDFC First Bank,Android,2099.26,Success,,959,0,0,5.25,1.0,0,20
TXN0007442,2025-06-20,21,CUST38454,MER030024,RideGo,Travel,Kolkata,Credit Card,Axis Bank,iOS,2251.43,Failed,Card Declined,2274,0,0,0.0,,0,36
TXN0007443,2025-10-25,21,CUST36063,MER100109,InvestPlus,Financial Services,Chennai,UPI,Yes Bank,Web,1196.35,Success,,442,0,0,2.99,1.0,0,37
TXN0007444,2025-08-06,21,CUST17735,MER100144,CreditHub,Financial Services,Pune,Debit Card,ICICI Bank,Mobile Web,3057.72,Success,,807,0,0,30.58,1.0,0,47
TXN0007445,2025-08-02,8,CUST36173,MER090113,UtilityDesk,Utilities,Kochi,UPI,Yes Bank,Android,1212.21,Success,,933,0,0,3.03,1.0,0,52
TXN0007446,2025-01-04,8,CUST30399,MER020132,ShopSphere,E-commerce,Mumbai,UPI,SBI,iOS,531.79,Success,,738,0,0,1.33,2.0,0,33
TXN0007447,2025-07-14,16,CUST14845,MER020053,MegaMart,E-commerce,Mumbai,Net Banking,Axis Bank,iOS,577.51,Success,,927,0,0,6.93,2.0,0,35
TXN0007448,2025-12-06,7,CUST30817,MER060014,BillStack,SaaS,Chennai,Net Banking,ICICI Bank,Web,6719.17,Success,,481,0,0,80.63,2.0,0,57
TXN0007449,2025-08-24,1,CUST16028,MER070088,PlayRush,Gaming,Kolkata,Net Banking,ICICI Bank,iOS,345.25,Success,,868,0,0,4.14,1.0,0,66
TXN0007450,2026-01-17,7,CUST36579,MER020094,ClickZone,E-commerce,Mumbai,Debit Card,Canara Bank,Android,486.48,Success,,698,0,0,4.86,1.0,0,25
TXN0007451,2025-06-01,0,CUST14077,MER060008,CRMFlow,SaaS,Mumbai,Credit Card,Bank of Baroda,Web,3437.1,Success,,698,0,0,61.87,1.0,0,33
TXN0007452,2026-02-04,10,CUST33781,MER020049,CartBee,E-commerce,Bengaluru,UPI,SBI,iOS,4720.33,Failed,Payment Gateway Timeout,2022,0,0,0.0,,0,48
TXN0007453,2025-05-25,2,CUST32783,MER010063,DailyDine,Food & Delivery,Delhi,Debit Card,Kotak Mahindra Bank,iOS,556.12,Success,,1344,0,0,5.56,1.0,0,47
TXN0007454,2025-07-16,20,CUST26765,MER020128,ShopSphere,E-commerce,Mumbai,Wallet,HDFC Bank,Web,2424.16,Success,,1240,0,0,33.94,1.0,0,41
TXN0007455,2025-04-18,8,CUST36116,MER030093,FlyQuick,Travel,Mumbai,UPI,ICICI Bank,Android,2702.64,Success,,892,0,0,6.76,2.0,0,23
TXN0007456,2026-03-30,23,CUST33674,MER020003,ShopSphere,E-commerce,Bengaluru,UPI,Canara Bank,Web,1147.83,Success,,645,0,0,2.87,2.0,0,49
TXN0007457,2025-11-26,17,CUST17054,MER050129,MediPlus,Healthcare,Chennai,UPI,Bank of Baroda,iOS,2758.1,Failed,Bank Server Timeout,3293,0,0,0.0,,0,59
TXN0007458,2025-01-31,23,CUST19811,MER030071,RideGo,Travel,Hyderabad,UPI,Canara Bank,iOS,4373.6,Success,,812,0,0,10.93,3.0,0,24
TXN0007459,2025-12-29,11,CUST16587,MER050060,CarePoint,Healthcare,Kolkata,Credit Card,HDFC Bank,Android,898.49,Success,,645,0,0,16.17,1.0,0,37
TXN0007460,2026-04-14,18,CUST31174,MER080019,StyleStreet,Retail,Delhi,Net Banking,Canara Bank,Web,4232.64,Success,,1021,0,0,50.79,2.0,0,49
TXN0007461,2026-05-06,13,CUST24163,MER090022,PayBills,Utilities,Kolkata,UPI,Canara Bank,Android,206.92,Success,,260,0,0,0.52,1.0,0,9
TXN0007462,2025-07-16,5,CUST24279,MER090127,PowerPay,Utilities,Bengaluru,Net Banking,IndusInd Bank,iOS,434.31,Success,,1095,0,0,5.21,3.0,0,33
TXN0007463,2026-04-28,17,CUST31209,MER060111,BillStack,SaaS,Pune,UPI,SBI,iOS,5893.47,Failed,Bank Server Timeout,902,0,0,0.0,,0,29
TXN0007464,2025-07-23,22,CUST33807,MER060113,CloudDesk,SaaS,Pune,UPI,Canara Bank,Web,2818.75,Success,,594,0,0,7.05,1.0,0,73
TXN0007465,2025-08-23,22,CUST20924,MER070039,XPZone,Gaming,Chennai,UPI,Canara Bank,iOS,1016.33,Failed,Customer Cancelled,1561,0,0,0.0,,0,40
TXN0007466,2026-01-12,20,CUST17065,MER030133,FlyQuick,Travel,Hyderabad,UPI,Kotak Mahindra Bank,iOS,3033.08,Success,,955,0,0,7.58,2.0,0,12
TXN0007467,2025-01-03,20,CUST18850,MER070055,GameKart,Gaming,Kolkata,Wallet,Bank of Baroda,Web,588.1,Success,,888,0,0,8.23,1.0,0,47
TXN0007468,2025-06-18,8,CUST36555,MER020102,ShopSphere,E-commerce,Pune,UPI,Yes Bank,Android,494.81,Failed,UPI Limit Exceeded,4010,0,0,0.0,,0,58
TXN0007469,2025-06-17,6,CUST24443,MER080032,DailyStore,Retail,Mumbai,Debit Card,Canara Bank,Android,2455.42,Success,,645,0,0,24.55,1.0,0,37
TXN0007470,2026-02-04,1,CUST20793,MER030025,TripNest,Travel,Kochi,Credit Card,SBI,iOS,3315.26,Success,,628,0,0,59.67,2.0,0,46
TXN0007471,2026-01-23,11,CUST22424,MER050069,Wellnest,Healthcare,Delhi,Debit Card,Axis Bank,Android,494.55,Success,,830,0,0,4.95,1.0,0,20
TXN0007472,2025-06-29,17,CUST22253,MER010082,FoodKart,Food & Delivery,Hyderabad,Debit Card,Canara Bank,Android,375.44,Success,,906,0,0,3.75,3.0,0,40
TXN0007473,2025-09-16,11,CUST18598,MER040075,SkillBridge,Education,Kolkata,Credit Card,Axis Bank,Android,7997.33,Success,,491,0,0,143.95,3.0,0,39
TXN0007474,2025-07-11,5,CUST24058,MER030136,HotelHut,Travel,Bengaluru,UPI,Canara Bank,Web,2102.24,Success,,721,0,0,5.26,2.0,0,12
TXN0007475,2025-02-08,6,CUST37814,MER050077,HealthHub,Healthcare,Kolkata,UPI,ICICI Bank,Android,1802.79,Success,,810,0,0,4.51,3.0,0,9
TXN0007476,2025-08-03,22,CUST20352,MER090106,UtilityDesk,Utilities,Hyderabad,Debit Card,Bank of Baroda,Android,882.46,Success,,429,0,0,8.82,2.0,0,44
TXN0007477,2025-11-24,3,CUST22600,MER010135,UrbanMeals,Food & Delivery,Mumbai,Credit Card,IndusInd Bank,Android,488.62,Success,,643,0,0,8.8,1.0,0,56
